master_row_id,experiment_id,experiment_class,source_dir,flow_uid,timestamp,source_endpoint,destination_endpoint,protocol,connection_state,label,label_id,flow_duration,orig_bytes,resp_bytes,total_bytes,orig_packets,resp_packets,total_packets,bytes_per_packet,orig_bytes_ratio,orig_packets_ratio,bytes_asymmetry_ratio,missed_bytes,is_well_known_dst_port,is_registered_dst_port,is_dynamic_dst_port,is_src_private_ip,is_dst_private_ip,proto_is_tcp,proto_is_udp,proto_is_icmp,conn_state_is_SF,conn_state_is_S0,conn_state_is_REJ,conn_state_is_RSTO,history_len,history_has_syn,history_has_reset,has_dns_context,dns_query_len,dns_query_entropy,dns_subdomain_depth,dns_max_label_len,dns_numeric_ratio,dns_vowel_ratio,dns_qtype_is_A,dns_qtype_is_TXT,dns_qtype_is_NULL,dns_is_nxdomain,dns_answer_count,dns_rtt,has_quic_context,quic_sni_len,quic_sni_entropy,quic_dcid_len,has_weird_anomaly,weird_anomaly_count_flow,weird_is_bad_syn_ack,weird_is_bad_http,weird_notice_flag,has_ssl_context,ssl_sni_len,ssl_sni_entropy,ssl_is_outdated_version,ssl_is_self_signed,ssl_has_ja3_fingerprint,ssl_resumed_flag,win_src_flow_count_60s,win_src_flow_rate_10s,win_src_unique_dst_ips_60s,win_src_unique_dst_ports_60s,win_src_failed_conn_ratio_60s,win_src_s0_syn_ratio_60s,win_src_total_orig_bytes_300s,win_src_outbound_byte_rate_60s,win_src_dns_query_count_60s,win_src_dns_nxdomain_ratio_60s,win_src_dns_unique_domains_60s,win_src_weird_count_60s,win_dst_inbound_flow_rate_10s,win_dst_unique_sources_60s,win_dst_s0_syn_ratio_10s,win_dst_avg_bytes_per_flow_60s,win_pair_flow_count_300s,win_pair_delta_t_mean,win_pair_delta_t_std,win_pair_delta_t_cv,win_pair_orig_bytes_std,win_pair_total_orig_bytes_300s
331,exp_ddos_udp_002,DDOS,data/experiments/DDOS/exp_ddos_udp_002,C4nA4A4P3bERRwWWy7,1788289962.202141,127.0.0.1:1327,127.0.0.1:9999,udp,S0,DDOS,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.5,1.0,2.0,1.0,0.9714,68400.0,1140.0,0.0,0.0,0.0,0.0,3.5,1.0,0.9714,1954.2857,35.0,0.0098,0.0017,0.174,11395.346,68400.0
332,exp_ddos_udp_002,DDOS,data/experiments/DDOS/exp_ddos_udp_002,CAo3JD1jChTzWOPZjl,1788289962.262796,127.0.0.1:1333,127.0.0.1:9999,udp,S0,DDOS,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,4.1,1.0,2.0,1.0,0.9756,68400.0,1140.0,0.0,0.0,0.0,0.0,4.1,1.0,0.9756,1668.2927,41.0,0.0099,0.0016,0.16,10551.2094,68400.0
333,exp_ddos_udp_002,DDOS,data/experiments/DDOS/exp_ddos_udp_002,C66Bqz1ibBgKC2iN17,1788289962.616931,127.0.0.1:1368,127.0.0.1:9999,udp,S0,DDOS,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,7.6,1.0,2.0,1.0,0.9868,68400.0,1140.0,0.0,0.0,0.0,0.0,7.6,1.0,0.9868,900.0,76.0,0.01,0.0012,0.1162,7794.2286,68400.0
334,exp_ddos_udp_002,DDOS,data/experiments/DDOS/exp_ddos_udp_002,CIafWI1kBoWVi4OsO7,1788289963.576887,127.0.0.1:1750,127.0.0.1:9999,udp,S0,DDOS,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,13.5,1.0,2.0,1.0,0.9926,68400.0,1140.0,0.0,0.0,0.0,0.0,13.5,1.0,0.9926,506.6667,135.0,0.0128,0.0397,3.115,5865.0907,68400.0
335,exp_ddos_udp_002,DDOS,data/experiments/DDOS/exp_ddos_udp_002,CjMMdB4G84AfWAnv15,1788289963.093751,127.0.0.1:1117,127.0.0.1:9999,udp,S0,DDOS,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,10.5,1.0,2.0,1.0,0.9905,68400.0,1140.0,0.0,0.0,0.0,0.0,10.5,1.0,0.9905,651.4286,105.0,0.0118,0.0319,2.7064,6643.294,68400.0
336,exp_ddos_udp_002,DDOS,data/experiments/DDOS/exp_ddos_udp_002,CzoaJr2MQTromkKZg3,1788289962.161554,127.0.0.1:1323,127.0.0.1:9999,udp,S0,DDOS,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3.1,1.0,2.0,1.0,0.9677,68400.0,1140.0,0.0,0.0,0.0,0.0,3.1,1.0,0.9677,2206.4516,31.0,0.0098,0.0018,0.1856,12085.2332,68400.0
337,exp_ddos_udp_002,DDOS,data/experiments/DDOS/exp_ddos_udp_002,CQJJr03zfKeAj1nRf8,1788289961.877765,127.0.0.1:1295,127.0.0.1:9999,udp,S0,DDOS,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3,1.0,2.0,1.0,0.6667,68400.0,1140.0,0.0,0.0,0.0,0.0,0.3,1.0,0.6667,22800.0,3.0,0.005,0.005,0.9974,32244.0692,68400.0
338,exp_ddos_udp_002,DDOS,data/experiments/DDOS/exp_ddos_udp_002,CgHEax3Fg27k12CQs7,1788289962.505728,127.0.0.1:1357,127.0.0.1:9999,udp,S0,DDOS,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,6.5,1.0,2.0,1.0,0.9846,68400.0,1140.0,0.0,0.0,0.0,0.0,6.5,1.0,0.9846,1052.3077,65.0,0.01,0.0013,0.1259,8418.4615,68400.0
339,exp_ddos_udp_002,DDOS,data/experiments/DDOS/exp_ddos_udp_002,CiaRA1435NkoeHH077,1788289962.515859,127.0.0.1:1358,127.0.0.1:9999,udp,S0,DDOS,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,6.6,1.0,2.0,1.0,0.9848,68400.0,1140.0,0.0,0.0,0.0,0.0,6.6,1.0,0.9848,1036.3636,66.0,0.01,0.0012,0.125,8355.4308,68400.0
340,exp_ddos_udp_002,DDOS,data/experiments/DDOS/exp_ddos_udp_002,C1qcXY3qHVTfnrNZc8,1788289962.333708,127.0.0.1:1340,127.0.0.1:9999,udp,S0,DDOS,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,4.8,1.0,2.0,1.0,0.9792,68400.0,1140.0,0.0,0.0,0.0,0.0,4.8,1.0,0.9792,1425.0,48.0,0.0099,0.0015,0.1474,9769.3078,68400.0
341,exp_ddos_udp_002,DDOS,data/experiments/DDOS/exp_ddos_udp_002,CKsrpl4NwBzoZC8Ijd,1788289961.968918,127.0.0.1:1304,127.0.0.1:9999,udp,S0,DDOS,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.2,1.0,2.0,1.0,0.9167,68400.0,1140.0,0.0,0.0,0.0,0.0,1.2,1.0,0.9167,5700.0,12.0,0.0092,0.0029,0.3158,18904.7613,68400.0
342,exp_ddos_udp_002,DDOS,data/experiments/DDOS/exp_ddos_udp_002,Ctsn3b4UJJn0a13tHj,1788289961.95877,127.0.0.1:1303,127.0.0.1:9999,udp,S0,DDOS,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.1,1.0,2.0,1.0,0.9091,68400.0,1140.0,0.0,0.0,0.0,0.0,1.1,1.0,0.9091,6218.1818,11.0,0.0091,0.003,0.3329,19663.6175,68400.0
343,exp_ddos_udp_002,DDOS,data/experiments/DDOS/exp_ddos_udp_002,CqPyV828vYAl1DXkqe,1788289963.083574,127.0.0.1:1115,127.0.0.1:9999,udp,S0,DDOS,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,10.3,1.0,2.0,1.0,0.9903,68400.0,1140.0,0.0,0.0,0.0,0.0,10.3,1.0,0.9903,664.0777,103.0,0.0119,0.0322,2.7015,6706.8557,68400.0
344,exp_ddos_udp_002,DDOS,data/experiments/DDOS/exp_ddos_udp_002,CR3CPV3zQ69o7G1F58,1788289961.948626,127.0.0.1:1302,127.0.0.1:9999,udp,S0,DDOS,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,2.0,1.0,0.9,68400.0,1140.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9,6840.0,10.0,0.009,0.0032,0.3531,20520.0,68400.0
345,exp_ddos_udp_002,DDOS,data/experiments/DDOS/exp_ddos_udp_002,Cao1ur3CCYnWftydj7,1788289961.928401,127.0.0.1:1300,127.0.0.1:9999,udp,S0,DDOS,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.8,1.0,2.0,1.0,0.875,68400.0,1140.0,0.0,0.0,0.0,0.0,0.8,1.0,0.875,8550.0,8.0,0.0087,0.0035,0.4077,22621.1737,68400.0
346,exp_ddos_udp_002,DDOS,data/experiments/DDOS/exp_ddos_udp_002,Cltqku2Dh7fAdhwxBa,1788289962.060529,127.0.0.1:1313,127.0.0.1:9999,udp,S0,DDOS,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.1,1.0,2.0,1.0,0.9524,68400.0,1140.0,0.0,0.0,0.0,0.0,2.1,1.0,0.9524,3257.1429,21.0,0.0096,0.0022,0.2292,14566.3857,68400.0
347,exp_ddos_udp_002,DDOS,data/experiments/DDOS/exp_ddos_udp_002,Cdz4VB4ARq7AM2lncb,1788289962.080731,127.0.0.1:1315,127.0.0.1:9999,udp,S0,DDOS,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.3,1.0,2.0,1.0,0.9565,68400.0,1140.0,0.0,0.0,0.0,0.0,2.3,1.0,0.9565,2973.913,23.0,0.0097,0.0021,0.218,13948.8886,68400.0
348,exp_ddos_udp_002,DDOS,data/experiments/DDOS/exp_ddos_udp_002,CLtjrT2FKblXlXWwV9,1788289963.088624,127.0.0.1:1116,127.0.0.1:9999,udp,S0,DDOS,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,10.4,1.0,2.0,1.0,0.9904,68400.0,1140.0,0.0,0.0,0.0,0.0,10.4,1.0,0.9904,657.6923,104.0,0.0119,0.0321,2.7041,6674.8479,68400.0
349,exp_ddos_udp_002,DDOS,data/experiments/DDOS/exp_ddos_udp_002,CJQ0ix26cplH2U4cr2,1788289961.938505,127.0.0.1:1301,127.0.0.1:9999,udp,S0,DDOS,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.9,1.0,2.0,1.0,0.8889,68400.0,1140.0,0.0,0.0,0.0,0.0,0.9,1.0,0.8889,7600.0,9.0,0.0089,0.0033,0.3775,21496.0461,68400.0
350,exp_ddos_udp_002,DDOS,data/experiments/DDOS/exp_ddos_udp_002,CA1QVk4HISPAd3Iosi,1788289962.313544,127.0.0.1:1338,127.0.0.1:9999,udp,S0,DDOS,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,4.6,1.0,2.0,1.0,0.9783,68400.0,1140.0,0.0,0.0,0.0,0.0,4.6,1.0,0.9783,1486.9565,46.0,0.0099,0.0015,0.1507,9974.8076,68400.0
351,exp_ddos_udp_002,DDOS,data/experiments/DDOS/exp_ddos_udp_002,CEEfZ41ECCyOtzsTK5,1788289962.566321,127.0.0.1:1363,127.0.0.1:9999,udp,S0,DDOS,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,7.1,1.0,2.0,1.0,0.9859,68400.0,1140.0,0.0,0.0,0.0,0.0,7.1,1.0,0.9859,963.3803,71.0,0.01,0.0012,0.1203,8060.2177,68400.0
352,exp_ddos_udp_002,DDOS,data/experiments/DDOS/exp_ddos_udp_002,CGv3BM3hfWrltyiHPd,1788289963.007504,127.0.0.1:1100,127.0.0.1:9999,udp,S0,DDOS,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,8.8,1.0,2.0,1.0,0.9886,68400.0,1140.0,0.0,0.0,0.0,0.0,8.8,1.0,0.9886,777.2727,88.0,0.0131,0.0347,2.6511,7249.9174,68400.0
353,exp_ddos_udp_002,DDOS,data/experiments/DDOS/exp_ddos_udp_002,CzlwA04IU6DTRO7Re8,1788289963.169962,127.0.0.1:1132,127.0.0.1:9999,udp,S0,DDOS,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,12.0,1.0,2.0,1.0,0.9917,68400.0,1140.0,0.0,0.0,0.0,0.0,12.0,1.0,0.9917,570.0,120.0,0.0109,0.0299,2.7331,6217.9659,68400.0
354,exp_ddos_udp_002,DDOS,data/experiments/DDOS/exp_ddos_udp_002,C3EtHcY1BfEm2bb78,1788289963.129211,127.0.0.1:1124,127.0.0.1:9999,udp,S0,DDOS,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,11.2,1.0,2.0,1.0,0.9911,68400.0,1140.0,0.0,0.0,0.0,0.0,11.2,1.0,0.9911,610.7143,112.0,0.0114,0.0309,2.7212,6434.2743,68400.0
355,exp_ddos_udp_002,DDOS,data/experiments/DDOS/exp_ddos_udp_002,CoXQgx4F4JBIeGHDgh,1788289963.042973,127.0.0.1:1107,127.0.0.1:9999,udp,S0,DDOS,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,9.5,1.0,2.0,1.0,0.9895,68400.0,1140.0,0.0,0.0,0.0,0.0,9.5,1.0,0.9895,720.0,95.0,0.0125,0.0335,2.6778,6980.659,68400.0
356,exp_ddos_udp_002,DDOS,data/experiments/DDOS/exp_ddos_udp_002,C2gFov44Hg7gypT9Tl,1788289962.283085,127.0.0.1:1335,127.0.0.1:9999,udp,S0,DDOS,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,4.3,1.0,2.0,1.0,0.9767,68400.0,1140.0,0.0,0.0,0.0,0.0,4.3,1.0,0.9767,1590.6977,43.0,0.0099,0.0015,0.1561,10308.8992,68400.0
357,exp_ddos_udp_002,DDOS,data/experiments/DDOS/exp_ddos_udp_002,CAEjj91enuthzIIdh2,1788289962.404568,127.0.0.1:1347,127.0.0.1:9999,udp,S0,DDOS,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,5.5,1.0,2.0,1.0,0.9818,68400.0,1140.0,0.0,0.0,0.0,0.0,5.5,1.0,0.9818,1243.6364,55.0,0.0099,0.0014,0.1373,9138.8235,68400.0
358,exp_ddos_udp_002,DDOS,data/experiments/DDOS/exp_ddos_udp_002,CHQf9s16UGq2FoZAXj,1788289961.999497,127.0.0.1:1307,127.0.0.1:9999,udp,S0,DDOS,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.5,1.0,2.0,1.0,0.9333,68400.0,1140.0,0.0,0.0,0.0,0.0,1.5,1.0,0.9333,4560.0,15.0,0.0094,0.0026,0.2771,17061.9577,68400.0
359,exp_ddos_udp_002,DDOS,data/experiments/DDOS/exp_ddos_udp_002,CeQFew2gv7L1h2wHf1,1788289962.252732,127.0.0.1:1332,127.0.0.1:9999,udp,S0,DDOS,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,1.0,2.0,1.0,0.975,68400.0,1140.0,0.0,0.0,0.0,0.0,4.0,1.0,0.975,1710.0,40.0,0.0099,0.0016,0.1621,10678.9466,68400.0
360,exp_ddos_udp_002,DDOS,data/experiments/DDOS/exp_ddos_udp_002,CVKCqo1wKpDCKUGKMa,1788289961.918336,127.0.0.1:1299,127.0.0.1:9999,udp,S0,DDOS,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.7,1.0,2.0,1.0,0.8571,68400.0,1140.0,0.0,0.0,0.0,0.0,0.7,1.0,0.8571,9771.4286,7.0,0.0084,0.0038,0.4466,23935.0141,68400.0
